ref,PTT,D_DATE,NSATS_DETECTED,NSATS_TRANSMITTED,CNT,LAT,LON,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED
ob02-729-11,96729,7/5/2011,5,5,1,-20.81645012,-70.20967865,4.099999905,5.599999905,7/15/2011,5,15,,0,9.575,0.29
ob02-729-11,96729,7/5/2011,6,6,1,-20.8115406,-70.21214294,2.900000095,5.400000095,7/15/2011,6,15,,0,9.232,0.07
ob02-729-11,96729,7/5/2011,5,5,2,-20.81181908,-70.21215057,9.100000381,5.400000095,7/15/2011,5,15,,0,9.236,0.04
ob02-729-11,96729,7/5/2011,7,7,2,-20.81303978,-70.21518707,4.800000191,5.400000095,7/15/2011,7,15,,0,8.944,0.35
ob02-729-11,96729,7/5/2011,6,6,1,-20.90932083,-70.20639801,7.199999809,5.300000191,7/15/2011,6,15,,0,15.585,1.1
ob02-729-11,96729,7/5/2011,7,7,1,-20.97742081,-70.20796967,4.400000095,5.400000095,7/15/2011,7,15,,0,21.947,1.51
ob02-729-11,96729,7/5/2011,8,8,1,-21.03554916,-70.18248749,7.300000191,5.400000095,7/15/2011,8,15,,0,28.928,1.4
ob02-729-11,96729,7/5/2011,5,5,1,-21.05356979,-70.15757751,9.199999809,5.400000095,7/15/2011,5,15,,0,31.875,0.69
ob02-729-11,96729,7/5/2011,9,8,1,-21.05360031,-70.15772247,5.699999809,5.400000095,7/15/2011,8,15,,0,31.871,0.13
ob02-729-11,96729,7/6/2011,7,7,1,-21.19869995,-70.27957916,1.899999976,5.300000191,7/15/2011,7,15,,0,44.433,0.75
ob02-729-11,96729,7/6/2011,9,8,1,-21.22927094,-70.28058624,2.200000048,5.300000191,7/15/2011,8,15,,0,47.828,1.3
ob02-729-11,96729,7/6/2011,7,7,1,-21.26160049,-70.19064331,3.599999905,5.300000191,7/15/2011,7,15,,0,52.625,1.05
ob02-729-11,96729,7/6/2011,6,6,1,-21.20182991,-70.15872192,3.599999905,5.300000191,7/15/2011,6,15,,0,47.079,0.67
ob02-729-11,96729,7/6/2011,7,7,3,-21.19201088,-70.15009308,13.80000019,5.300000191,7/15/2011,7,15,,0,46.335,0.63
ob02-729-11,96729,7/6/2011,6,6,2,-21.17741013,-70.15303802,7.900000095,5.300000191,7/15/2011,6,15,,0,44.703,0.64
ob02-729-11,96729,7/6/2011,7,7,1,-21.13969994,-70.17411804,2.200000048,5.300000191,7/15/2011,7,15,,0,40.015,0.43
ob02-729-11,96729,7/7/2011,9,8,1,-21.10235023,-70.27027893,4.400000095,5.199999809,7/15/2011,8,15,,0,33.799,0.42
ob02-729-11,96729,7/7/2011,7,7,3,-21.09498024,-70.22714233,4.699999809,5.199999809,7/15/2011,7,15,,0,33.699,0.46
ob02-729-11,96729,7/7/2011,6,6,2,-21.09379005,-70.21994781,4.900000095,5.199999809,7/15/2011,6,15,,0,33.746,0.48
ob02-729-11,96729,7/7/2011,9,8,1,-21.10161972,-70.23201752,7.099999905,5.800000191,7/15/2011,8,15,,0,34.311,0.66
ob02-729-11,96729,7/7/2011,7,7,1,-21.04759979,-70.17402649,5.099999905,5.199999809,7/15/2011,7,15,,0,30.516,0.43
ob02-729-11,96729,7/7/2011,6,6,1,-21.05336952,-70.15827942,13,5.199999809,7/17/2011,6,15,,0,31.822,0.1
ob02-729-11,96729,7/7/2011,6,6,1,-21.05343056,-70.15766907,7.199999809,5.199999809,7/17/2011,6,15,,0,31.857,0.02
ob02-729-11,96729,7/8/2011,5,5,1,-21.04775047,-70.16797638,0.899999976,4.900000095,7/17/2011,5,15,,0,30.807,0.53
ob02-729-11,96729,7/8/2011,8,8,2,-21.40973091,-70.15936279,6.199999809,5.199999809,7/17/2011,8,15,,0,69.427,1.32
ob02-729-11,96729,7/8/2011,7,7,1,-21.48229027,-70.15789032,3.700000048,5.599999905,7/17/2011,7,15,,0,77.371,1.61
ob02-729-11,96729,7/8/2011,9,8,3,-21.51532936,-70.16885376,4.599999905,5.099999905,7/18/2011,8,15,,0,80.784,1.62
ob02-729-11,96729,7/8/2011,8,8,1,-21.54982948,-70.17690277,5.400000095,5.099999905,7/18/2011,8,15,,0,84.441,1.61
ob02-729-11,96729,7/8/2011,9,8,1,-21.61854935,-70.1868515,6.400000095,5.199999809,7/18/2011,8,15,,0,91.872,0.82
ob02-729-11,96729,7/10/2011,6,6,1,-21.69952965,-70.20755005,5.599999905,5.5,7/18/2011,6,15,,0,100.592,0.51
ob02-729-11,96729,7/10/2011,9,8,1,-21.62888908,-70.2587738,1.899999976,5,7/18/2011,8,15,,0,92.369,1.04
ob02-729-11,96729,7/10/2011,8,8,1,-21.58004951,-70.25132751,4.300000191,5,7/18/2011,8,15,,0,86.98,1.07
ob02-729-11,96729,7/10/2011,7,7,1,-21.56285095,-70.23670959,6.699999809,5,7/18/2011,7,15,,0,85.172,0.8
ob02-729-11,96729,7/10/2011,6,6,1,-21.54925919,-70.16947174,2.799999952,5,7/18/2011,6,15,,0,84.499,0.87
ob02-729-11,96729,7/10/2011,8,8,1,-21.5681591,-70.15168762,5.599999905,5,7/18/2011,8,15,,0,86.884,0.72
ob02-729-11,96729,7/10/2011,5,5,2,-21.57736969,-70.13789368,2,5.5,7/18/2011,5,15,,0,88.155,0.15
ob02-729-11,96729,7/11/2011,9,8,1,-21.57530022,-70.13709259,7.199999809,5.5,7/18/2011,8,15,,0,87.945,0.07
ob02-729-11,96729,7/11/2011,7,7,1,-21.56911087,-70.1401062,6.900000095,5.5,7/18/2011,7,15,,0,87.209,0.33
ob02-729-11,96729,7/11/2011,8,8,1,-21.52909088,-70.15904236,6.900000095,5.5,7/18/2011,8,15,,0,82.469,0.42
ob02-729-11,96729,7/11/2011,8,8,1,-21.64669037,-70.19660187,7.400000095,4.900000095,7/18/2011,8,15,,0,94.86,0.61
ob02-729-11,96729,7/11/2011,6,6,1,-21.76659012,-70.1860199,3.299999952,4.900000095,7/18/2011,6,15,,0,108.246,0.65
ob02-729-11,96729,7/12/2011,7,7,1,-21.90191078,-70.19026184,3.5,4.900000095,7/21/2011,7,15,,0,123.188,0.49
ob02-729-11,96729,7/12/2011,5,5,1,-21.8203392,-70.19142914,2.400000095,5.400000095,7/21/2011,5,15,,0,114.138,0.98
ob02-729-11,96729,7/12/2011,6,6,1,-21.79179001,-70.20039368,9,4.900000095,7/21/2011,6,15,,0,110.886,1.27
ob02-729-11,96729,7/12/2011,9,8,1,-21.74016953,-70.2098999,4.699999809,4.900000095,7/21/2011,8,15,,0,105.074,0.84
ob02-729-11,96729,7/12/2011,8,8,1,-21.6613102,-70.22080994,6.300000191,4.900000095,7/23/2011,8,15,,0,96.23,0.29
ob02-729-11,96729,7/13/2011,8,8,1,-21.68606949,-70.20736694,8.899999619,4.800000191,7/23/2011,8,15,,0,99.102,0.44
ob02-729-11,96729,7/13/2011,5,5,1,-21.9020195,-70.18994141,1.899999976,4.800000191,7/23/2011,5,15,,0,123.203,0.48
ob02-729-11,96729,7/15/2011,9,8,1,-21.7155304,-70.23589325,6.5,4.699999809,7/27/2011,8,15,,0,102.131,0.46
ob02-729-11,96729,7/15/2011,5,5,2,-21.68391037,-70.22038269,5.900000095,4.699999809,7/27/2011,5,15,,0,98.741,0.75
ob02-729-11,96729,7/15/2011,7,7,1,-21.62602997,-70.24894714,6.300000191,4.599999905,7/27/2011,7,15,,0,92.104,0.86
ob02-729-11,96729,7/15/2011,6,6,1,-21.60630035,-70.2616806,8.300000191,4.699999809,7/27/2011,6,15,,0,89.843,1.02
ob02-729-11,96729,7/15/2011,8,8,2,-21.58328056,-70.26341248,8.100000381,4.699999809,7/27/2011,8,15,,0,87.275,0.64
ob02-729-11,96729,7/16/2011,6,6,1,-21.77376938,-70.19206238,2.5,4.599999905,7/27/2011,6,15,,0,108.974,0.41
ob02-729-11,96729,7/17/2011,6,6,1,-21.87027931,-70.18956757,1.399999976,4.699999809,7/27/2011,6,15,,0,119.69,0.52
ob02-729-11,96729,7/17/2011,5,5,1,-21.90175056,-70.19023132,0.300000012,4.599999905,7/27/2011,5,15,,0,123.171,0.24
ob02-729-11,96729,7/18/2011,5,5,1,-21.90196991,-70.19020081,5.099999905,4.5,7/27/2011,5,15,,0,123.195,0.29
ob02-729-11,96729,7/18/2011,8,8,1,-21.69413948,-70.22084808,4.300000191,4.5,7/30/2011,8,15,,0,99.871,0.76
ob02-729-11,96729,7/18/2011,7,7,1,-21.61672974,-70.25222015,3.099999905,4.400000095,7/30/2011,7,15,,0,91.051,0.74
ob02-729-11,96729,7/18/2011,8,8,2,-21.62742043,-70.25669098,5.699999809,4.5,7/30/2011,8,15,,0,92.216,0.47
ob02-729-11,96729,7/19/2011,6,6,2,-21.59476089,-70.12782288,4.300000191,4.400000095,7/30/2011,6,15,,0,90.257,0.22
ob02-729-11,96729,7/19/2011,7,7,2,-21.59848976,-70.12859344,1.600000024,4.400000095,7/30/2011,7,15,,0,90.648,0.13
ob02-729-11,96729,7/19/2011,7,7,1,-21.61701012,-70.14984894,6.300000191,4.400000095,8/1/2011,7,15,,0,92.273,0.42
ob02-729-11,96729,7/19/2011,6,6,2,-21.66872978,-70.21768188,8,4.400000095,8/1/2011,6,15,,0,97.081,0.49
ob02-729-11,96729,7/19/2011,9,8,1,-21.65645981,-70.20736694,2.5,4.400000095,8/1/2011,8,15,,0,95.822,0.51
ob02-729-11,96729,7/19/2011,8,8,1,-21.61080933,-70.24918365,4.800000191,4.400000095,8/1/2011,8,15,,0,90.411,0.82
ob02-729-11,96729,7/19/2011,5,5,1,-21.57868004,-70.23721313,0.600000024,4.400000095,8/1/2011,5,15,,0,86.925,0.64
ob02-729-11,96729,7/19/2011,6,6,1,-21.55385971,-70.25067139,3.900000095,4.300000191,8/1/2011,6,15,,0,84.074,0.26
ob02-729-11,96729,7/20/2011,7,7,1,-21.56601906,-70.24607086,6.900000095,4.400000095,8/1/2011,7,15,,0,85.455,0.7
ob02-729-11,96729,7/20/2011,9,8,1,-21.64991951,-70.19613647,7.699999809,4.400000095,8/1/2011,8,15,,0,95.222,0.79
ob02-729-11,96729,7/20/2011,7,7,2,-21.73365974,-70.17134857,8.300000191,4.300000191,8/1/2011,7,15,,0,104.786,0.67
ob02-729-11,96729,7/20/2011,7,7,2,-21.77231026,-70.19078827,6.400000095,4.300000191,8/1/2011,7,15,,0,108.826,0.77
ob02-729-11,96729,7/20/2011,8,8,1,-21.79631996,-70.22283936,6,4.300000191,8/1/2011,8,15,,0,111.196,0.85
ob02-729-11,96729,7/20/2011,7,7,1,-21.87121964,-70.20243073,4.800000191,4.300000191,8/1/2011,7,15,,0,119.674,0.94
ob02-729-11,96729,7/20/2011,6,6,2,-21.90192986,-70.19007874,3,4.300000191,8/1/2011,6,15,,0,123.192,0.38
ob02-729-11,96729,7/20/2011,6,6,1,-21.90205956,-70.19024658,6.300000191,4.300000191,8/1/2011,6,15,,0,123.205,0
ob02-729-11,96729,7/21/2011,5,5,1,-21.9017601,-70.19033051,3.599999905,4.300000191,8/1/2011,5,15,,0,123.171,0.08
ob02-729-11,96729,7/22/2011,8,8,1,-21.76041985,-70.21743774,8.600000381,4.199999809,8/1/2011,8,15,,0,107.254,0.51
ob02-729-11,96729,7/22/2011,6,6,1,-21.65778923,-70.22045135,6.300000191,4.199999809,8/1/2011,6,15,,0,95.843,0.84
ob02-729-11,96729,7/22/2011,7,7,1,-21.58721924,-70.21502686,14.19999981,4.199999809,8/3/2011,7,15,,0,88.074,0.74
ob02-729-11,96729,7/22/2011,7,7,1,-21.51623917,-70.19394684,6.699999809,4.199999809,8/3/2011,7,15,,0,80.486,0.71
ob02-729-11,96729,7/22/2011,7,7,2,-21.50198936,-70.18514252,4.599999905,4.199999809,8/3/2011,7,15,,0,79.048,0.8
ob02-729-11,96729,7/22/2011,9,8,1,-21.48926926,-70.17030334,3.900000095,4.199999809,8/3/2011,8,15,,0,77.9,0.5
ob02-729-11,96729,7/23/2011,5,5,1,-21.47612953,-70.12587738,1,4.099999905,8/3/2011,5,15,,0,77.406,0.25
ob02-729-11,96729,7/23/2011,7,7,1,-21.46888924,-70.12753296,3.799999952,4.599999905,8/3/2011,7,15,,0,76.582,0.23
ob02-729-11,96729,7/23/2011,6,6,1,-21.45509911,-70.13258362,2.799999952,4.099999905,8/3/2011,6,15,,0,74.967,0.3
ob02-729-11,96729,7/24/2011,8,8,1,-21.82554054,-70.21867371,9.800000191,4,8/3/2011,8,15,,0,114.471,0.84
ob02-729-11,96729,7/24/2011,6,6,1,-21.85124016,-70.21101379,5.300000191,4,8/3/2011,6,15,,0,117.384,0.63
ob02-729-11,96729,7/25/2011,7,7,1,-21.90195084,-70.18995667,4.199999809,3.900000095,8/3/2011,7,15,,0,123.196,0.33
ob02-729-11,96729,7/26/2011,9,8,1,-21.67469025,-70.1971283,5.900000095,3.900000095,8/3/2011,8,15,,0,97.951,0.52
ob02-729-11,96729,7/26/2011,9,8,1,-20.79999924,-70.30000305,100000000,0,8/3/2011,7,15,,20,,
ob02-729-11,96729,7/26/2011,6,6,1,-21.46940994,-70.24716187,5.900000095,3.900000095,8/6/2011,6,15,,0,74.719,0.53
ob02-729-11,96729,7/26/2011,7,7,1,-21.46623993,-70.23252869,5.599999905,3.799999952,8/6/2011,7,15,,0,74.494,0.36
ob02-729-11,96729,7/28/2011,6,6,1,-21.55493927,-70.25379181,5.5,3.799999952,8/6/2011,6,15,,0,84.175,0.57
ob02-729-11,96729,7/28/2011,6,6,1,-21.84660912,-70.1939621,4.900000095,3.700000048,8/6/2011,6,15,,0,117.023,0.94
ob02-729-11,96729,7/28/2011,5,5,1,-21.90245056,-70.18995667,1.100000024,3.700000048,8/6/2011,5,15,,0,123.251,0.43
ob02-729-11,96729,7/28/2011,6,6,1,-21.90209007,-70.19033813,2.900000095,3.700000048,8/6/2011,6,15,,0,123.207,0.01
ob02-729-11,96729,7/29/2011,9,8,1,-21.90096092,-70.19074249,6.5,3.700000048,8/6/2011,8,15,,0,123.078,0.77
ob02-729-11,96729,7/29/2011,8,8,1,-21.79898071,-70.20317841,5.300000191,3.700000048,8/6/2011,8,15,,0,111.656,0.78
ob02-729-11,96729,7/29/2011,8,8,1,-21.78960037,-70.2037735,8.300000191,3.599999905,8/9/2011,8,15,,0,110.611,0.74
ob02-729-11,96729,7/29/2011,6,6,1,-21.82122993,-70.19798279,3,3.700000048,8/9/2011,6,15,,0,114.172,1.05
ob02-729-11,96729,7/29/2011,6,6,1,-21.83449936,-70.19228363,2.099999905,3.700000048,8/9/2011,6,15,,0,115.698,0.45
ob02-729-11,96729,7/31/2011,6,6,1,-21.55221939,-70.15220642,3.5,3.5,8/9/2011,6,15,,0,85.129,0.66
ob02-729-11,96729,7/31/2011,8,8,1,-21.52898026,-70.15634155,11,3.5,8/9/2011,8,15,,0,82.507,0.89
ob02-729-11,96729,7/31/2011,7,7,1,-21.5141201,-70.16190338,8.5,3.5,8/9/2011,7,15,,0,80.776,0.76
ob02-729-11,96729,7/31/2011,7,7,1,-21.49720955,-70.16484833,13.60000038,4,8/9/2011,7,15,,0,78.87,0.62
ob02-729-11,96729,7/31/2011,8,8,1,-21.46865082,-70.16187286,8.699999809,3.5,8/9/2011,8,15,,0,75.801,0.66
ob02-729-11,96729,7/31/2011,6,6,1,-21.45285034,-70.14880371,15.5,3.599999905,8/9/2011,6,15,,0,74.35,0.5
ob02-729-11,96729,8/1/2011,5,5,1,-24.45303917,-71.0592804,10775.7998,36.59999847,8/9/2011,5,15,,20,,
ob02-729-11,96729,8/1/2011,8,8,1,-21.3825798,-70.23046112,11.39999962,3.400000095,8/9/2011,8,15,,0,65.252,0.58
ob02-729-11,96729,8/1/2011,7,7,2,-21.74555969,-70.21932983,7.5,3.400000095,8/14/2011,7,15,,0,105.589,0.87
ob02-729-11,96729,8/1/2011,6,6,2,-21.75976944,-70.21351624,3.900000095,3.400000095,8/14/2011,6,15,,0,107.215,1
ob02-729-11,96729,8/1/2011,5,5,1,-21.78743935,-70.20752716,3.099999905,3.900000095,8/14/2011,5,15,,0,110.337,1.3
ob02-729-11,96729,8/1/2011,9,8,1,-21.90204048,-70.19013214,7.199999809,3.400000095,8/14/2011,8,15,,0,123.204,0.65
ob02-729-11,96729,8/2/2011,8,8,2,-21.90188026,-70.19008636,5.599999905,3.400000095,8/14/2011,8,15,,0,123.187,0.09
ob02-729-11,96729,8/3/2011,10,8,1,-21.72332001,-70.21871948,0.800000012,3.799999952,8/14/2011,8,15,,0,103.127,0.35
ob02-729-11,96729,8/3/2011,8,8,1,-21.62220955,-70.26064301,852.2999878,3.5,8/14/2011,8,15,,20,,
ob02-729-11,96729,8/4/2011,6,6,1,-21.36930084,-70.16909027,1.600000024,3.200000048,8/14/2011,6,15,,0,64.815,0.45
ob02-729-11,96729,8/4/2011,8,8,1,-21.40802002,-70.14798737,9.399999619,3.200000048,8/14/2011,8,15,,0,69.5,0.44
ob02-729-11,96729,8/4/2011,8,8,2,-21.43692017,-70.12967682,2.700000048,3.200000048,8/14/2011,8,15,,0,73.073,0.53
ob02-729-11,96729,8/4/2011,7,7,1,-21.46122932,-70.13435364,3.599999905,3.200000048,8/14/2011,7,15,,0,75.589,0.79
ob02-729-11,96729,8/4/2011,7,7,1,-21.4822197,-70.14389801,6.800000191,3.200000048,8/14/2011,7,15,,0,77.653,1.03
ob02-729-11,96729,8/4/2011,8,8,1,-21.49007034,-70.16648865,7.900000095,3.200000048,8/14/2011,8,15,,0,78.057,0.59
ob02-729-11,96729,8/4/2011,9,8,1,-21.47652054,-70.16713715,4.199999809,3.200000048,8/14/2011,8,15,,0,76.562,0.47
ob02-729-11,96729,8/4/2011,7,7,2,-21.45980072,-70.16417694,5,3.099999905,8/14/2011,7,15,,0,74.789,0.71
ob02-729-11,96729,8/4/2011,8,8,3,-21.44746017,-70.17098999,7.400000095,3.200000048,8/14/2011,8,15,,0,73.308,0.46
ob02-729-11,96729,8/5/2011,8,8,2,-21.43592072,-70.18556976,6.5,3.200000048,8/14/2011,8,15,,0,71.779,0.55
ob02-729-11,96729,8/5/2011,5,5,1,-21.4343605,-70.27964783,4.599999905,3.599999905,8/15/2011,5,15,,0,70.647,0.77
ob02-729-11,96729,8/5/2011,8,8,2,-21.54792976,-70.26528168,4.800000191,3.200000048,8/15/2011,8,15,,0,83.336,0.91
ob02-729-11,96729,8/5/2011,6,6,2,-21.56587982,-70.24839783,3,3.099999905,8/17/2011,6,15,,0,85.424,0.98
ob02-729-11,96729,8/5/2011,6,6,2,-21.58091927,-70.23522186,5.300000191,3.099999905,8/17/2011,6,15,,0,87.189,0.84
ob02-729-11,96729,8/5/2011,9,8,1,-21.62541962,-70.19464111,1.5,3.099999905,8/17/2011,8,15,,0,92.532,0.91
ob02-729-11,96729,8/5/2011,7,7,1,-21.64525986,-70.1802063,2.5,3.099999905,8/17/2011,7,15,,0,94.91,0.91
ob02-729-11,96729,8/5/2011,8,8,1,-21.66134071,-70.17414093,4.5,3.599999905,8/17/2011,8,15,,0,96.767,0.92
ob02-729-11,96729,8/5/2011,10,8,1,-21.68408012,-70.1796875,6,3.099999905,8/17/2011,8,15,,0,99.202,0.85
ob02-729-11,96729,8/5/2011,7,7,2,-21.71170998,-70.18115234,6.400000095,3.099999905,8/17/2011,7,15,,0,102.235,0.76
ob02-729-11,96729,8/5/2011,6,6,1,-21.77088928,-70.18081665,4,3.099999905,8/17/2011,6,15,,0,108.781,0.73
ob02-729-11,96729,8/5/2011,6,6,1,-21.84736061,-70.18888092,2.299999952,3.099999905,8/17/2011,6,15,,0,117.157,0.34
ob02-729-11,96729,8/6/2011,6,6,1,-21.89756966,-70.25354767,10407.7002,-12,8/17/2011,6,15,,20,,
ob02-729-11,96729,8/6/2011,8,8,1,-21.90188026,-70.19026947,4.099999905,-27,8/17/2011,8,15,,0,123.185,0.1
ob02-729-11,96729,8/7/2011,8,8,1,-21.8174305,-70.21363831,9.899999619,-27.10000038,8/17/2011,8,15,,0,113.611,0.61
ob02-729-11,96729,8/7/2011,7,7,1,-21.82072067,-70.1869278,4.900000095,-27.10000038,8/17/2011,7,15,,0,114.227,0.73
ob02-729-11,96729,8/7/2011,6,6,2,-21.85442924,-70.20165253,4.099999905,-27.10000038,8/17/2011,6,15,,0,117.818,0.24
ob02-729-11,96729,8/8/2011,9,8,2,-21.83798981,-70.17366028,7.400000095,2.900000095,8/19/2011,8,15,,0,116.287,0.13
ob02-729-11,96729,8/8/2011,9,8,2,-21.83765984,-70.17147064,7.599999905,2.900000095,8/19/2011,8,15,,0,116.276,0.14
ob02-729-11,96729,8/8/2011,9,8,1,-21.83810043,-70.20773315,5.900000095,2.900000095,8/19/2011,8,15,,0,115.954,0.34
ob02-729-11,96729,8/8/2011,6,6,1,-21.8003006,-70.18015289,3.299999952,2.799999952,8/19/2011,6,15,,0,112.042,0.39
ob02-729-11,96729,8/8/2011,7,7,1,-21.87141991,-70.19670105,5.900000095,3.400000095,8/19/2011,7,15,,0,119.747,0.2
ob02-729-11,96729,8/9/2011,8,8,2,-21.79364967,-70.22366333,4.400000095,3.299999952,8/19/2011,8,15,,0,110.893,0.12
ob02-729-11,96729,8/9/2011,9,8,2,-21.80191994,-70.22891235,6.300000191,2.799999952,8/19/2011,8,15,,0,111.774,0.49
ob02-729-11,96729,8/9/2011,8,8,1,-21.79656982,-70.20831299,4.699999809,2.799999952,8/19/2011,8,15,,0,111.342,0.5
ob02-729-11,96729,8/10/2011,6,6,1,-21.77914047,-70.19184875,5.800000191,3.299999952,8/19/2011,6,15,,0,109.571,0.1
ob02-729-11,96729,8/10/2011,6,6,1,-21.77905083,-70.20558929,7.5,3.299999952,8/22/2011,6,15,,0,109.424,0.23
ob02-729-11,96729,8/10/2011,8,8,1,-21.80023956,-70.21392822,8.5,3.299999952,8/22/2011,8,15,,0,111.701,0.35
ob02-729-11,96729,8/10/2011,7,7,1,-21.79714012,-70.2363205,8.600000381,2.700000048,8/22/2011,7,15,,0,111.195,0.53
ob02-729-11,96729,8/10/2011,10,8,2,-21.80158997,-70.25305939,3.400000095,2.700000048,8/22/2011,8,15,,0,111.6,0.68
ob02-729-11,96729,8/10/2011,6,6,1,-21.82228088,-70.27430725,6.800000191,2.799999952,8/22/2011,6,15,,0,113.829,0.64
ob02-729-11,96729,8/10/2011,8,8,1,-21.85840034,-70.22389984,4.800000191,2.700000048,8/22/2011,8,15,,0,118.082,0.54
ob02-729-11,96729,8/10/2011,6,6,1,-21.90203094,-70.19008636,7.699999809,2.700000048,8/22/2011,6,15,,0,123.203,0.29
ob02-729-11,96729,8/11/2011,10,8,1,-20.79999924,-70.30000305,100000000,0,8/22/2011,7,15,,20,,
ob02-729-11,96729,8/12/2011,7,7,1,-21.89248085,-70.1785965,660.9000244,4.400000095,8/22/2011,7,15,,20,,
ob02-729-11,96729,8/12/2011,6,6,1,-21.78886032,-70.16319275,851.0999756,0.200000003,8/22/2011,6,15,,20,,
ob02-729-11,96729,8/12/2011,6,6,1,-21.7823391,-70.18054962,774.7000122,0.800000012,8/22/2011,6,15,,20,,
ob02-729-11,96729,8/12/2011,9,8,2,-21.7437706,-70.19523621,7.099999905,2.599999905,8/22/2011,8,15,,0,105.619,0.5
ob02-729-11,96729,8/12/2011,8,8,1,-21.66794968,-70.25289917,8,2.599999905,8/22/2011,8,15,,0,96.741,0.76
ob02-729-11,96729,8/12/2011,5,5,1,-21.61030006,-70.26554108,2,2.5,8/22/2011,5,15,,0,90.271,0.7
ob02-729-11,96729,8/12/2011,8,8,1,-21.45511055,-70.17987823,3.700000048,3.099999905,8/22/2011,8,15,,0,73.984,0.68
ob02-729-11,96729,8/12/2011,9,8,1,-21.4130497,-70.1728363,5.900000095,2.599999905,8/25/2011,8,15,,0,69.509,0.75
ob02-729-11,96729,8/12/2011,5,5,1,-21.37601089,-70.17076111,2,3.099999905,8/25/2011,5,15,,0,65.51,1.13
ob02-729-11,96729,8/12/2011,8,8,1,-21.34724998,-70.18392944,8.199999809,2.5,8/25/2011,8,15,,0,62.1,0.96
ob02-729-11,96729,8/13/2011,8,8,1,-21.27746964,-70.1860733,7.199999809,2.5,8/25/2011,8,15,,0,54.453,0.34
ob02-729-11,96729,8/13/2011,8,8,2,-21.26856041,-70.1991806,4.800000191,3,8/25/2011,8,15,,0,53.2,0.54
ob02-729-11,96729,8/13/2011,6,6,1,-21.26275063,-70.21927643,4.900000095,2.5,8/25/2011,6,15,,0,52.191,0.89
ob02-729-11,96729,8/13/2011,8,8,2,-21.25687027,-70.23874664,8.300000191,2.5,8/25/2011,8,15,,0,51.254,0.71
ob02-729-11,96729,8/13/2011,6,6,2,-21.23891068,-70.29855347,7.099999905,2.599999905,8/25/2011,6,15,,0,48.859,0.51
ob02-729-11,96729,8/13/2011,7,7,1,-21.18102074,-70.28240204,8.5,2.5,8/25/2011,7,15,,0,42.454,0.41
ob02-729-11,96729,8/13/2011,11,8,1,-21.16208076,-70.25498962,3.599999905,2.5,8/25/2011,8,15,,0,40.577,0.45
ob02-729-11,96729,8/13/2011,5,5,1,-21.1446991,-70.23818207,2.400000095,2.5,8/25/2011,5,15,,0,38.905,0.5
ob02-729-11,96729,8/14/2011,8,8,1,-21.25790977,-70.17491913,4.900000095,2.5,8/25/2011,8,15,,0,52.604,0.76
ob02-729-11,96729,8/14/2011,7,7,1,-21.28043938,-70.17198181,7.699999809,2.5,8/25/2011,7,15,,0,55.11,0.99
ob02-729-11,96729,8/14/2011,7,7,2,-21.2997303,-70.16600037,9,3,8/25/2011,7,15,,0,57.344,0.78
ob02-729-11,96729,8/14/2011,9,8,1,-21.35345078,-70.18495941,5.300000191,2.5,8/25/2011,8,15,,0,62.757,0.78
ob02-729-11,96729,8/14/2011,8,8,1,-21.43946075,-70.18502808,7,2.400000095,8/25/2011,8,15,,0,72.177,1.13
ob02-729-11,96729,8/14/2011,7,7,1,-21.46692085,-70.19425964,6.699999809,2.400000095,8/25/2011,7,15,,0,75.047,1.3
ob02-729-11,96729,8/14/2011,6,6,1,-21.49535942,-70.19490814,1.799999952,2.400000095,8/25/2011,6,15,,0,78.171,1.34
ob02-729-11,96729,8/14/2011,6,6,1,-21.52527046,-70.20095825,2.799999952,2.5,8/25/2011,6,15,,0,81.387,1.27
ob02-729-11,96729,8/14/2011,10,8,1,-21.69668007,-70.22836304,3.200000048,2.400000095,8/25/2011,8,15,,0,100.092,0.82
ob02-729-11,96729,8/14/2011,7,7,1,-21.70093918,-70.28088379,8418.599609,3.099999905,8/25/2011,7,15,,20,,
ob02-729-11,96729,8/14/2011,8,8,1,-21.75097084,-70.23915863,1.799999952,2.400000095,8/25/2011,8,15,,0,106.047,0.38
ob02-729-11,96729,8/15/2011,6,6,1,-21.90199089,-70.19008636,3.799999952,2.400000095,8/25/2011,6,15,,0,123.199,0.16
ob02-729-11,96729,8/16/2011,8,8,1,-21.86173058,-70.19210815,3.5,2.299999952,8/28/2011,8,15,,0,118.717,0.92
ob02-729-11,96729,8/16/2011,6,6,1,-21.82143021,-70.20472717,6.099999905,2.299999952,8/28/2011,6,15,,0,114.131,1.35
ob02-729-11,96729,8/16/2011,6,6,2,-21.80397034,-70.21692657,5.300000191,2.200000048,8/28/2011,6,15,,0,112.091,0.68
ob02-729-11,96729,8/16/2011,5,5,1,-21.79550934,-70.21305847,5.800000191,2.299999952,8/28/2011,5,15,,0,111.184,0.44
ob02-729-11,96729,8/17/2011,6,6,1,-21.5349102,-70.20308685,6.099999905,2.200000048,8/28/2011,6,15,,0,82.424,0.5
ob02-729-11,96729,8/17/2011,10,8,1,-21.71208954,-70.20845032,6.199999809,2.200000048,8/28/2011,8,15,,0,101.974,0.89
